,year,state,population,admin,handgun,long_gun,month,multiple,other,permit,totals
1621,2015,New Jersey,8960001.0,0.0,3462.0,4704.0,11,0.0,147.0,0.0,8313.0
1622,2015,New Jersey,8960001.0,0.0,3668.0,3507.0,10,0.0,140.0,0.0,7315.0
1623,2015,New Jersey,8960001.0,0.0,3215.0,2728.0,9,0.0,113.0,0.0,6056.0
1624,2015,New Jersey,8960001.0,0.0,3555.0,2840.0,8,0.0,142.0,0.0,6537.0
1625,2015,New Jersey,8960001.0,0.0,3925.0,2538.0,7,0.0,125.0,0.0,6588.0
1626,2015,New Jersey,8960001.0,0.0,4261.0,2606.0,6,0.0,140.0,0.0,7007.0
1627,2015,New Jersey,8960001.0,0.0,4118.0,2453.0,5,0.0,133.0,0.0,6704.0
1628,2015,New Jersey,8960001.0,0.0,4462.0,3002.0,4,0.0,130.0,0.0,7594.0
1629,2015,New Jersey,8960001.0,0.0,4924.0,3456.0,3,0.0,149.0,0.0,8529.0
1630,2015,New Jersey,8960001.0,0.0,4101.0,3005.0,2,0.0,123.0,0.0,7229.0
1631,2015,New Jersey,8960001.0,0.0,3854.0,3163.0,1,0.0,127.0,0.0,7144.0
1632,2015,New Mexico,2082264.0,0.0,9027.0,7653.0,12,408.0,553.0,621.0,19335.0
1633,2015,New Mexico,2082264.0,0.0,5247.0,4974.0,11,277.0,334.0,829.0,12721.0
1634,2015,New Mexico,2082264.0,0.0,5346.0,4341.0,10,263.0,314.0,726.0,12381.0
1635,2015,New Mexico,2082264.0,0.0,4763.0,4167.0,9,251.0,310.0,881.0,11570.0
1636,2015,New Mexico,2082264.0,0.0,5029.0,3835.0,8,262.0,272.0,736.0,11179.0
1637,2015,New Mexico,2082264.0,0.0,4745.0,3325.0,7,263.0,251.0,783.0,10404.0
1638,2015,New Mexico,2082264.0,0.0,4546.0,3374.0,6,209.0,307.0,640.0,9969.0
1639,2015,New Mexico,2082264.0,0.0,5143.0,3645.0,5,254.0,268.0,732.0,11021.0
1640,2015,New Mexico,2082264.0,0.0,5084.0,3754.0,4,219.0,287.0,916.0,11299.0
1641,2015,New Mexico,2082264.0,0.0,6149.0,4853.0,3,275.0,357.0,834.0,13587.0
1642,2015,New Mexico,2082264.0,0.0,6039.0,4625.0,2,447.0,342.0,748.0,13832.0
1643,2015,New Mexico,2082264.0,0.0,4548.0,3689.0,1,388.0,353.0,471.0,10614.0
1644,2015,New York,19819347.0,0.0,15179.0,27786.0,12,251.0,1300.0,3366.0,48515.0
1645,2015,New York,19819347.0,0.0,8650.0,23519.0,11,149.0,665.0,2906.0,36421.0
1646,2015,New York,19819347.0,0.0,8329.0,19836.0,10,171.0,590.0,3803.0,33282.0
1647,2015,New York,19819347.0,0.0,7532.0,15898.0,9,132.0,544.0,3639.0,28204.0
1648,2015,New York,19819347.0,0.0,7501.0,12410.0,8,122.0,492.0,3074.0,23978.0
1649,2015,New York,19819347.0,0.0,8140.0,9957.0,7,114.0,416.0,2843.0,21821.0
1650,2015,New York,19819347.0,0.0,8140.0,10400.0,6,150.0,444.0,3222.0,22717.0
1651,2015,New York,19819347.0,0.0,7767.0,10516.0,5,114.0,449.0,2788.0,21977.0
1652,2015,New York,19819347.0,0.0,9004.0,13499.0,4,149.0,557.0,3186.0,26818.0
1653,2015,New York,19819347.0,0.0,9776.0,14574.0,3,154.0,663.0,4253.0,29889.0
1654,2015,New York,19819347.0,0.0,8512.0,13343.0,2,153.0,643.0,2886.0,25920.0
1655,2015,New York,19819347.0,0.0,9002.0,12478.0,1,141.0,597.0,3923.0,26506.0
1656,2015,North Carolina,10041769.0,0.0,2536.0,31238.0,12,291.0,1282.0,36332.0,76441.0
1657,2015,North Carolina,10041769.0,0.0,1370.0,20107.0,11,202.0,576.0,22469.0,49217.0
1658,2015,North Carolina,10041769.0,0.0,1203.0,15479.0,10,269.0,602.0,23356.0,46020.0
1659,2015,North Carolina,10041769.0,0.0,1131.0,12571.0,9,214.0,581.0,23350.0,42348.0
1660,2015,North Carolina,10041769.0,0.0,1063.0,11789.0,8,196.0,575.0,21906.0,39565.0
1661,2015,North Carolina,10041769.0,0.0,964.0,9325.0,7,206.0,531.0,22174.0,37651.0
1662,2015,North Carolina,10041769.0,0.0,1034.0,8587.0,6,190.0,459.0,19637.0,33889.0
1663,2015,North Carolina,10041769.0,0.0,1155.0,8393.0,5,182.0,482.0,18448.0,32357.0
1664,2015,North Carolina,10041769.0,0.0,950.0,9667.0,4,202.0,535.0,22434.0,37520.0
1665,2015,North Carolina,10041769.0,0.0,1182.0,12154.0,3,208.0,639.0,27047.0,45196.0
1666,2015,North Carolina,10041769.0,0.0,1364.0,14638.0,2,396.0,772.0,24718.0,48473.0
1667,2015,North Carolina,10041769.0,0.0,1291.0,13043.0,1,213.0,641.0,23597.0,43199.0
1668,2015,North Dakota,754859.0,0.0,3056.0,4212.0,12,148.0,105.0,580.0,8304.0
1669,2015,North Dakota,754859.0,0.0,1720.0,3744.0,11,79.0,65.0,453.0,6288.0
1670,2015,North Dakota,754859.0,0.0,1634.0,4868.0,10,85.0,87.0,577.0,7547.0
1671,2015,North Dakota,754859.0,0.0,1399.0,3360.0,9,81.0,61.0,492.0,5619.0
1672,2015,North Dakota,754859.0,0.0,1409.0,2855.0,8,60.0,70.0,551.0,5148.0
1673,2015,North Dakota,754859.0,0.0,1400.0,2040.0,7,102.0,57.0,804.0,4593.0
1674,2015,North Dakota,754859.0,0.0,1335.0,2008.0,6,55.0,57.0,808.0,4481.0
1675,2015,North Dakota,754859.0,0.0,1507.0,2349.0,5,68.0,49.0,500.0,4683.0
1676,2015,North Dakota,754859.0,0.0,1530.0,2666.0,4,80.0,77.0,677.0,5225.0
1677,2015,North Dakota,754859.0,0.0,2086.0,3302.0,3,105.0,92.0,751.0,6517.0
1678,2015,North Dakota,754859.0,0.0,1862.0,2783.0,2,94.0,106.0,433.0,5512.0
1679,2015,North Dakota,754859.0,0.0,1672.0,2793.0,1,83.0,81.0,689.0,5512.0
1680,2015,Ohio,11606027.0,0.0,60280.0,38256.0,12,2093.0,2942.0,13879.0,119897.0
1681,2015,Ohio,11606027.0,0.0,34878.0,31817.0,11,1483.0,1392.0,9338.0,81616.0
1682,2015,Ohio,11606027.0,0.0,27354.0,20613.0,10,1254.0,1347.0,9017.0,62456.0
1683,2015,Ohio,11606027.0,0.0,23309.0,16734.0,9,1148.0,1383.0,8942.0,53928.0
1684,2015,Ohio,11606027.0,2.0,23147.0,15795.0,8,1031.0,1132.0,8706.0,51999.0
1685,2015,Ohio,11606027.0,0.0,23344.0,13252.0,7,898.0,1224.0,8956.0,49952.0
1686,2015,Ohio,11606027.0,3.0,22545.0,13307.0,6,889.0,1118.0,9361.0,49297.0
1687,2015,Ohio,11606027.0,0.0,22978.0,12473.0,5,958.0,1026.0,10082.0,49428.0
1688,2015,Ohio,11606027.0,0.0,26841.0,16124.0,4,1022.0,1256.0,12671.0,59965.0
1689,2015,Ohio,11606027.0,1.0,32293.0,20400.0,3,1350.0,1797.0,4378.0,62389.0
1690,2015,Ohio,11606027.0,0.0,34137.0,18836.0,2,1595.0,1682.0,2.0,59899.0
1691,2015,Ohio,11606027.0,0.0,26268.0,16186.0,1,1164.0,1678.0,0.0,47676.0
1692,2015,Oklahoma,3904353.0,0.0,28388.0,21086.0,12,1369.0,1550.0,0.0,56119.0
1693,2015,Oklahoma,3904353.0,0.0,15005.0,14753.0,11,998.0,778.0,0.0,35457.0
1694,2015,Oklahoma,3904353.0,0.0,11653.0,10868.0,10,910.0,743.0,0.0,28582.0
1695,2015,Oklahoma,3904353.0,0.0,10331.0,9491.0,9,822.0,657.0,0.0,25154.0
1696,2015,Oklahoma,3904353.0,0.0,11425.0,9936.0,8,799.0,737.0,0.0,26376.0
1697,2015,Oklahoma,3904353.0,0.0,11162.0,7162.0,7,810.0,690.0,0.0,23594.0
1698,2015,Oklahoma,3904353.0,0.0,10529.0,6612.0,6,664.0,679.0,0.0,21793.0
1699,2015,Oklahoma,3904353.0,0.0,11082.0,7434.0,5,674.0,845.0,0.0,23210.0
1700,2015,Oklahoma,3904353.0,0.0,12508.0,8819.0,4,776.0,841.0,0.0,26152.0
1701,2015,Oklahoma,3904353.0,0.0,14307.0,10437.0,3,892.0,981.0,0.0,29926.0
1702,2015,Oklahoma,3904353.0,0.0,16251.0,10864.0,2,1241.0,932.0,0.0,34307.0
1703,2015,Oklahoma,3904353.0,0.0,13234.0,9811.0,1,832.0,1006.0,0.0,28606.0
1704,2015,Oregon,4016537.0,1.0,23952.0,17062.0,12,0.0,0.0,50.0,41065.0
1705,2015,Oregon,4016537.0,0.0,13586.0,11832.0,11,0.0,0.0,35.0,25453.0
1706,2015,Oregon,4016537.0,0.0,13732.0,11626.0,10,0.0,0.0,47.0,25405.0
1707,2015,Oregon,4016537.0,0.0,10419.0,11137.0,9,0.0,0.0,94.0,21650.0
1708,2015,Oregon,4016537.0,0.0,10589.0,8789.0,8,0.0,0.0,15.0,19393.0
1709,2015,Oregon,4016537.0,0.0,9956.0,8029.0,7,0.0,0.0,18.0,18003.0
1710,2015,Oregon,4016537.0,0.0,9661.0,8073.0,6,0.0,0.0,31.0,17765.0
1711,2015,Oregon,4016537.0,0.0,10537.0,8722.0,5,0.0,0.0,33.0,19292.0
1712,2015,Oregon,4016537.0,0.0,11238.0,9305.0,4,0.0,0.0,20.0,20563.0
1713,2015,Oregon,4016537.0,0.0,12693.0,11105.0,3,0.0,0.0,97.0,23895.0
1714,2015,Oregon,4016537.0,0.0,13230.0,10932.0,2,0.0,0.0,51.0,24213.0
1715,2015,Oregon,4016537.0,0.0,10601.0,8766.0,1,0.0,0.0,62.0,19429.0
1716,2015,Pennsylvania,12791124.0,57.0,90055.0,18758.0,12,0.0,0.0,44433.0,153826.0
1717,2015,Pennsylvania,12791124.0,58.0,62752.0,16297.0,11,0.0,0.0,24136.0,103836.0
1718,2015,Pennsylvania,12791124.0,43.0,50119.0,10921.0,10,0.0,0.0,20840.0,82552.0
1719,2015,Pennsylvania,12791124.0,28.0,42205.0,8762.0,9,0.0,0.0,18607.0,70156.0
1720,2015,Pennsylvania,12791124.0,65.0,41542.0,7972.0,8,0.0,0.0,19070.0,69162.0
1721,2015,Pennsylvania,12791124.0,25.0,38287.0,6885.0,7,0.0,0.0,19538.0,65250.0
1722,2015,Pennsylvania,12791124.0,27.0,39007.0,6733.0,6,0.0,0.0,17846.0,64122.0
1723,2015,Pennsylvania,12791124.0,48.0,38419.0,6825.0,5,0.0,0.0,16899.0,62676.0
1724,2015,Pennsylvania,12791124.0,50.0,45156.0,7908.0,4,0.0,0.0,21161.0,74820.0
1725,2015,Pennsylvania,12791124.0,58.0,56770.0,10644.0,3,0.0,0.0,24290.0,92329.0
1726,2015,Pennsylvania,12791124.0,41.0,51886.0,8727.0,2,0.0,0.0,20284.0,81379.0
1727,2015,Pennsylvania,12791124.0,36.0,44966.0,7800.0,1,0.0,0.0,20519.0,73321.0
1728,2015,Rhode Island,1055916.0,0.0,1663.0,1316.0,12,213.0,130.0,0.0,3363.0
1729,2015,Rhode Island,1055916.0,0.0,954.0,932.0,11,135.0,57.0,0.0,2101.0
1730,2015,Rhode Island,1055916.0,0.0,923.0,788.0,10,141.0,52.0,0.0,1944.0
1731,2015,Rhode Island,1055916.0,0.0,816.0,585.0,9,112.0,37.0,0.0,1566.0
1732,2015,Rhode Island,1055916.0,0.0,740.0,575.0,8,114.0,41.0,0.0,1477.0
1733,2015,Rhode Island,1055916.0,0.0,739.0,520.0,7,118.0,78.0,0.0,1461.0
1734,2015,Rhode Island,1055916.0,0.0,797.0,572.0,6,105.0,31.0,0.0,1512.0
1735,2015,Rhode Island,1055916.0,0.0,865.0,520.0,5,122.0,35.0,0.0,1543.0
1736,2015,Rhode Island,1055916.0,0.0,931.0,594.0,4,113.0,66.0,0.0,1710.0
1737,2015,Rhode Island,1055916.0,0.0,1038.0,743.0,3,112.0,54.0,0.0,1953.0
1738,2015,Rhode Island,1055916.0,0.0,922.0,635.0,2,136.0,59.0,0.0,1777.0
1739,2015,Rhode Island,1055916.0,0.0,886.0,622.0,1,140.0,63.0,0.0,1722.0
1740,2015,South Carolina,4892423.0,1.0,21019.0,16517.0,12,649.0,1000.0,7466.0,48614.0
1741,2015,South Carolina,4892423.0,0.0,11452.0,10393.0,11,438.0,561.0,7284.0,32064.0
1742,2015,South Carolina,4892423.0,0.0,8301.0,7176.0,10,339.0,406.0,7517.0,26030.0
1743,2015,South Carolina,4892423.0,0.0,8089.0,6836.0,9,376.0,410.0,6630.0,24395.0
1744,2015,South Carolina,4892423.0,2.0,8487.0,6785.0,8,289.0,479.0,7084.0,25047.0
1745,2015,South Carolina,4892423.0,1.0,8486.0,4989.0,7,274.0,379.0,8984.0,25017.0
1746,2015,South Carolina,4892423.0,4.0,7693.0,4135.0,6,296.0,351.0,6565.0,20763.0
1747,2015,South Carolina,4892423.0,0.0,7725.0,4088.0,5,273.0,395.0,6173.0,20254.0
1748,2015,South Carolina,4892423.0,0.0,8123.0,4493.0,4,286.0,364.0,8009.0,22801.0
1749,2015,South Carolina,4892423.0,0.0,9999.0,6364.0,3,324.0,446.0,7695.0,26546.0
1750,2015,South Carolina,4892423.0,0.0,13831.0,7072.0,2,502.0,500.0,6678.0,31543.0
1751,2015,South Carolina,4892423.0,0.0,8767.0,6156.0,1,289.0,507.0,6266.0,23923.0
1752,2015,South Dakota,854036.0,0.0,5240.0,6979.0,12,266.0,272.0,1569.0,14660.0
1753,2015,South Dakota,854036.0,0.0,2765.0,5484.0,11,151.0,143.0,819.0,9727.0
1754,2015,South Dakota,854036.0,0.0,2483.0,6689.0,10,176.0,259.0,766.0,10920.0
1755,2015,South Dakota,854036.0,0.0,2119.0,4338.0,9,146.0,248.0,708.0,7949.0
1756,2015,South Dakota,854036.0,0.0,2233.0,3728.0,8,150.0,204.0,684.0,7369.0
1757,2015,South Dakota,854036.0,0.0,1926.0,2605.0,7,109.0,132.0,757.0,5914.0
1758,2015,South Dakota,854036.0,0.0,1866.0,2611.0,6,124.0,126.0,595.0,5645.0
1759,2015,South Dakota,854036.0,1.0,2260.0,2932.0,5,129.0,139.0,626.0,6436.0
1760,2015,South Dakota,854036.0,0.0,2474.0,3118.0,4,157.0,162.0,720.0,6951.0
1761,2015,South Dakota,854036.0,0.0,3103.0,4041.0,3,193.0,169.0,1115.0,8923.0
1762,2015,South Dakota,854036.0,0.0,3449.0,4167.0,2,211.0,173.0,569.0,9065.0
1763,2015,South Dakota,854036.0,0.0,2399.0,3631.0,1,147.0,188.0,0.0,6709.0
1764,2015,Tennessee,6590726.0,0.0,51923.0,36311.0,12,2216.0,0.0,10092.0,100586.0
1765,2015,Tennessee,6590726.0,0.0,28815.0,24023.0,11,1300.0,0.0,9509.0,63670.0
1766,2015,Tennessee,6590726.0,0.0,24423.0,17480.0,10,1155.0,0.0,8033.0,51134.0
1767,2015,Tennessee,6590726.0,0.0,21223.0,14758.0,9,1047.0,0.0,15240.0,52313.0
1768,2015,Tennessee,6590726.0,0.0,22983.0,15384.0,8,955.0,0.0,9774.0,49128.0
1769,2015,Tennessee,6590726.0,0.0,22803.0,12231.0,7,953.0,0.0,21886.0,57873.0
1770,2015,Tennessee,6590726.0,0.0,18596.0,10241.0,6,833.0,0.0,12888.0,42558.0
1771,2015,Tennessee,6590726.0,0.0,18928.0,10314.0,5,773.0,0.0,10582.0,40597.0
1772,2015,Tennessee,6590726.0,0.0,19190.0,11361.0,4,836.0,0.0,13585.0,44972.0
1773,2015,Tennessee,6590726.0,0.0,22617.0,14513.0,3,967.0,0.0,1967.0,40064.0
1774,2015,Tennessee,6590726.0,0.0,27069.0,16763.0,2,1226.0,0.0,8703.0,53761.0
1775,2015,Tennessee,6590726.0,0.0,22197.0,15007.0,1,970.0,0.0,19362.0,57536.0
1776,2015,Texas,27454880.0,0.0,107224.0,80247.0,12,4505.0,4585.0,33163.0,241791.0
1777,2015,Texas,27454880.0,0.0,56941.0,51670.0,11,3048.0,2532.0,21550.0,146982.0
1778,2015,Texas,27454880.0,0.0,43428.0,41157.0,10,2646.0,2836.0,23495.0,126327.0
1779,2015,Texas,27454880.0,0.0,39567.0,45376.0,9,2432.0,2578.0,20733.0,122503.0
1780,2015,Texas,27454880.0,0.0,41503.0,40561.0,8,2251.0,2433.0,24521.0,122233.0
1781,2015,Texas,27454880.0,0.0,41237.0,27981.0,7,2202.0,2300.0,21479.0,106013.0
1782,2015,Texas,27454880.0,0.0,43199.0,27650.0,6,2114.0,2432.0,21211.0,106461.0
1783,2015,Texas,27454880.0,0.0,44935.0,29899.0,5,2233.0,2679.0,21646.0,111012.0
1784,2015,Texas,27454880.0,0.0,41412.0,29218.0,4,2052.0,2447.0,21605.0,106032.0
1785,2015,Texas,27454880.0,0.0,53371.0,36853.0,3,2534.0,2987.0,23183.0,129368.0
1786,2015,Texas,27454880.0,0.0,60204.0,39798.0,2,3489.0,3091.0,17042.0,140229.0
1787,2015,Texas,27454880.0,0.0,44153.0,36397.0,1,2306.0,2852.0,18530.0,115315.0
1788,2015,Utah,2984917.0,0.0,8559.0,9114.0,12,362.0,379.0,12413.0,31645.0
1789,2015,Utah,2984917.0,0.0,4314.0,5857.0,11,262.0,195.0,10429.0,21772.0
1790,2015,Utah,2984917.0,0.0,2831.0,3827.0,10,174.0,158.0,11112.0,19046.0
1791,2015,Utah,2984917.0,0.0,2735.0,4094.0,9,163.0,131.0,14323.0,22343.0
1792,2015,Utah,2984917.0,0.0,2689.0,3477.0,8,162.0,114.0,12489.0,19717.0
1793,2015,Utah,2984917.0,0.0,2586.0,2842.0,7,139.0,179.0,10691.0,17259.0
1794,2015,Utah,2984917.0,0.0,2549.0,2745.0,6,136.0,152.0,14428.0,20684.0
1795,2015,Utah,2984917.0,0.0,2927.0,2935.0,5,161.0,141.0,11653.0,18544.0
1796,2015,Utah,2984917.0,0.0,2720.0,3124.0,4,153.0,134.0,13427.0,20361.0
1797,2015,Utah,2984917.0,0.0,3186.0,3867.0,3,161.0,159.0,15127.0,23422.0
1798,2015,Utah,2984917.0,0.0,3668.0,4018.0,2,217.0,211.0,11420.0,20627.0
1799,2015,Utah,2984917.0,0.0,2923.0,3317.0,1,135.0,198.0,12100.0,19394.0
1800,2015,Vermont,624455.0,0.0,2428.0,2058.0,12,86.0,151.0,0.0,4731.0
1801,2015,Vermont,624455.0,0.0,1189.0,1826.0,11,70.0,49.0,0.0,3136.0
1802,2015,Vermont,624455.0,0.0,1183.0,1942.0,10,65.0,58.0,0.0,3259.0
1803,2015,Vermont,624455.0,0.0,1091.0,1464.0,9,59.0,64.0,0.0,2681.0
1804,2015,Vermont,624455.0,0.0,1171.0,1190.0,8,56.0,46.0,0.0,2466.0
1805,2015,Vermont,624455.0,0.0,1178.0,939.0,7,43.0,57.0,0.0,2219.0
1806,2015,Vermont,624455.0,0.0,1149.0,890.0,6,39.0,52.0,0.0,2135.0
1807,2015,Vermont,624455.0,0.0,1152.0,921.0,5,48.0,47.0,0.0,2172.0
1808,2015,Vermont,624455.0,0.0,1470.0,1477.0,4,74.0,57.0,0.0,3081.0
1809,2015,Vermont,624455.0,0.0,1522.0,1485.0,3,54.0,51.0,0.0,3115.0
1810,2015,Vermont,624455.0,0.0,1649.0,1421.0,2,65.0,83.0,0.0,3220.0
1811,2015,Vermont,624455.0,0.0,1171.0,1081.0,1,46.0,72.0,0.0,2373.0
1812,2015,Virginia,8366767.0,0.0,41097.0,29651.0,12,0.0,1547.0,228.0,72526.0
1813,2015,Virginia,8366767.0,0.0,24052.0,22348.0,11,0.0,974.0,622.0,48010.0
1814,2015,Virginia,8366767.0,0.0,20672.0,17008.0,10,0.0,908.0,369.0,38959.0
1815,2015,Virginia,8366767.0,0.0,18720.0,13891.0,9,0.0,862.0,553.0,34030.0
1816,2015,Virginia,8366767.0,0.0,18252.0,12733.0,8,0.0,793.0,364.0,32147.0
1817,2015,Virginia,8366767.0,0.0,19564.0,11481.0,7,0.0,738.0,624.0,32419.0
1818,2015,Virginia,8366767.0,0.0,16539.0,10126.0,6,0.0,733.0,504.0,27904.0
1819,2015,Virginia,8366767.0,0.0,17065.0,9854.0,5,0.0,680.0,846.0,28447.0
1820,2015,Virginia,8366767.0,0.0,18272.0,12038.0,4,0.0,686.0,658.0,31657.0
1821,2015,Virginia,8366767.0,0.0,22865.0,15230.0,3,0.0,923.0,389.0,39427.0
1822,2015,Virginia,8366767.0,0.0,23999.0,15237.0,2,0.0,1040.0,492.0,40786.0
1823,2015,Virginia,8366767.0,0.0,21023.0,14433.0,1,0.0,844.0,379.0,36685.0
1824,2015,Washington,7152818.0,5.0,29473.0,18515.0,12,837.0,2380.0,18190.0,73158.0
1825,2015,Washington,7152818.0,4.0,15822.0,12425.0,11,606.0,1238.0,10314.0,43989.0
1826,2015,Washington,7152818.0,0.0,14937.0,12315.0,10,571.0,1441.0,11387.0,45061.0
1827,2015,Washington,7152818.0,4.0,13341.0,10892.0,9,579.0,1201.0,10517.0,40441.0
1828,2015,Washington,7152818.0,5.0,12705.0,9373.0,8,513.0,1070.0,9054.0,36031.0
1829,2015,Washington,7152818.0,1.0,12222.0,8220.0,7,479.0,1000.0,8993.0,34177.0
1830,2015,Washington,7152818.0,7.0,12207.0,8243.0,6,512.0,905.0,7915.0,32783.0
1831,2015,Washington,7152818.0,5.0,12928.0,8555.0,5,461.0,1034.0,8106.0,33943.0
1832,2015,Washington,7152818.0,6.0,14397.0,9063.0,4,506.0,1206.0,9867.0,38008.0
1833,2015,Washington,7152818.0,4.0,15965.0,11213.0,3,536.0,1310.0,11525.0,43542.0
1834,2015,Washington,7152818.0,6.0,15771.0,11434.0,2,741.0,1431.0,10199.0,43129.0
1835,2015,Washington,7152818.0,5.0,13781.0,9419.0,1,473.0,1423.0,10516.0,38018.0
1836,2015,West Virginia,1839767.0,10.0,15080.0,13869.0,12,651.0,476.0,3377.0,36037.0
1837,2015,West Virginia,1839767.0,2.0,6953.0,11561.0,11,478.0,224.0,2217.0,25063.0
1838,2015,West Virginia,1839767.0,5.0,6286.0,8427.0,10,464.0,237.0,2354.0,21388.0
1839,2015,West Virginia,1839767.0,5.0,5537.0,6493.0,9,385.0,195.0,2109.0,17801.0
1840,2015,West Virginia,1839767.0,1.0,5565.0,5742.0,8,431.0,181.0,2266.0,16720.0
1841,2015,West Virginia,1839767.0,4.0,5632.0,4503.0,7,378.0,186.0,2262.0,15607.0
1842,2015,West Virginia,1839767.0,4.0,5468.0,4455.0,6,295.0,193.0,2003.0,14695.0
1843,2015,West Virginia,1839767.0,0.0,5596.0,4499.0,5,383.0,185.0,2272.0,15288.0
1844,2015,West Virginia,1839767.0,7.0,6777.0,5845.0,4,371.0,206.0,3212.0,18739.0
1845,2015,West Virginia,1839767.0,6.0,9314.0,6894.0,3,503.0,307.0,6320.0,25804.0
1846,2015,West Virginia,1839767.0,5.0,9538.0,7719.0,2,721.0,262.0,1692.0,24248.0
1847,2015,West Virginia,1839767.0,15.0,6881.0,5876.0,1,406.0,289.0,1450.0,17624.0
1848,2015,Wisconsin,5759744.0,0.0,24898.0,17831.0,12,58.0,1134.0,8126.0,52450.0
1849,2015,Wisconsin,5759744.0,0.0,13700.0,17759.0,11,45.0,458.0,5867.0,38541.0
1850,2015,Wisconsin,5759744.0,0.0,12731.0,16908.0,10,52.0,603.0,5158.0,36111.0
1851,2015,Wisconsin,5759744.0,0.0,11463.0,13481.0,9,37.0,514.0,4610.0,30630.0
1852,2015,Wisconsin,5759744.0,0.0,11549.0,11531.0,8,37.0,421.0,4398.0,28396.0
1853,2015,Wisconsin,5759744.0,0.0,11408.0,7673.0,7,33.0,428.0,4367.0,24350.0
1854,2015,Wisconsin,5759744.0,0.0,9973.0,7540.0,6,34.0,466.0,4287.0,22715.0
1855,2015,Wisconsin,5759744.0,0.0,10130.0,8532.0,5,28.0,483.0,4783.0,24362.0
1856,2015,Wisconsin,5759744.0,0.0,11606.0,12006.0,4,43.0,564.0,6576.0,31164.0
1857,2015,Wisconsin,5759744.0,0.0,14792.0,14421.0,3,33.0,680.0,7023.0,37433.0
1858,2015,Wisconsin,5759744.0,0.0,13332.0,12361.0,2,61.0,746.0,5432.0,32541.0
1859,2015,Wisconsin,5759744.0,0.0,9703.0,9221.0,1,49.0,608.0,4614.0,24587.0
1860,2015,Wyoming,586102.0,1.0,3900.0,3754.0,12,145.0,167.0,512.0,8870.0
1861,2015,Wyoming,586102.0,1.0,1745.0,2372.0,11,104.0,87.0,383.0,5017.0
1862,2015,Wyoming,586102.0,1.0,1535.0,2274.0,10,102.0,80.0,700.0,5166.0
1863,2015,Wyoming,586102.0,0.0,1498.0,2275.0,9,97.0,100.0,484.0,4968.0
1864,2015,Wyoming,586102.0,1.0,1578.0,2045.0,8,100.0,80.0,638.0,4839.0
1865,2015,Wyoming,586102.0,0.0,1512.0,1778.0,7,85.0,65.0,542.0,4371.0
1866,2015,Wyoming,586102.0,1.0,1380.0,1731.0,6,70.0,62.0,764.0,4388.0
1867,2015,Wyoming,586102.0,0.0,1758.0,1871.0,5,97.0,93.0,493.0,4612.0
1868,2015,Wyoming,586102.0,1.0,1668.0,1995.0,4,97.0,70.0,559.0,4697.0
1869,2015,Wyoming,586102.0,0.0,2023.0,2247.0,3,127.0,96.0,659.0,5459.0
1870,2015,Wyoming,586102.0,0.0,2131.0,2092.0,2,155.0,117.0,546.0,5539.0
1871,2015,Wyoming,586102.0,3.0,1646.0,1830.0,1,100.0,106.0,394.0,4413.0
1872,2016,United States,323405935.0,320.0,789552.0,449324.0,1,20985.0,42279.0,1177299.0,2540146.0
1873,2016,United States,323405935.0,213.0,848215.0,468229.0,2,28741.0,35535.0,1116796.0,2604667.0
1874,2016,United States,323405935.0,419.0,736630.0,430837.0,3,20547.0,33504.0,1211790.0,2509065.0
1875,2016,United States,323405935.0,314.0,613965.0,385241.0,4,18185.0,29516.0,1005671.0,2135909.0
1876,2016,United States,323405935.0,235.0,512406.0,315716.0,5,15726.0,27969.0,917727.0,1860699.0
1877,2016,United States,323405935.0,237.0,582821.0,423697.0,6,20854.0,49220.0,963194.0,2123334.0
1878,2016,United States,323405935.0,230.0,628725.0,440345.0,7,21420.0,53334.0,950653.0,2187190.0
1879,2016,United States,323405935.0,288.0,611575.0,471095.0,8,20452.0,41026.0,542822.0,1836788.0
1880,2016,United States,323405935.0,217.0,533709.0,486524.0,9,19800.0,40501.0,744512.0,1983596.0
1881,2016,United States,323405935.0,260.0,634504.0,576371.0,10,22101.0,56125.0,858875.0,2326517.0
1882,2016,United States,323405935.0,301.0,748430.0,745659.0,11,25369.0,65418.0,803158.0,2554486.0
1883,2016,United States,323405935.0,332.0,844966.0,795473.0,12,23543.0,111710.0,842154.0,2763115.0
1884,2016,Alabama,4860545.0,0.0,13733.0,17519.0,12,533.0,376.0,26996.0,62014.0
1885,2016,Alabama,4860545.0,5.0,10214.0,13470.0,11,599.0,388.0,22628.0,50477.0
1886,2016,Alabama,4860545.0,0.0,7757.0,8865.0,10,429.0,403.0,22979.0,43251.0
1887,2016,Alabama,4860545.0,0.0,7125.0,8449.0,9,372.0,319.0,22014.0,41336.0
1888,2016,Alabama,4860545.0,0.0,8243.0,7808.0,8,384.0,352.0,22987.0,42455.0
1889,2016,Alabama,4860545.0,0.0,10132.0,7392.0,7,465.0,538.0,27765.0,48927.0
1890,2016,Alabama,4860545.0,0.0,9146.0,7273.0,6,431.0,555.0,24802.0,44976.0
1891,2016,Alabama,4860545.0,0.0,7903.0,5256.0,5,294.0,254.0,20092.0,36157.0
1892,2016,Alabama,4860545.0,0.0,9742.0,6977.0,4,412.0,320.0,20959.0,41239.0
