year,state,population,admin,handgun,long_gun,month,multiple,other,permit,totals,city,killed,injured
2014,Tennessee,6540007.0,0.0,21010.0,24913.0,11,1053.0,0.0,8312.0,55288.0,Memphis,0,4
2014,Tennessee,6540007.0,0.0,19184.0,17453.0,10,893.0,0.0,7403.0,44933.0,Memphis,0,5
2014,Tennessee,6540007.0,0.0,19184.0,17453.0,10,893.0,0.0,7403.0,44933.0,Memphis,2,2
2014,Tennessee,6540007.0,0.0,17136.0,14233.0,8,862.0,0.0,7569.0,39800.0,Memphis,0,5
2014,Tennessee,6540007.0,0.0,17136.0,14233.0,8,862.0,0.0,7569.0,39800.0,Memphis,1,3
2014,Tennessee,6540007.0,0.0,17136.0,14233.0,8,862.0,0.0,7569.0,39800.0,Clarksville,0,4
2014,Tennessee,6540007.0,0.0,17136.0,14233.0,8,862.0,0.0,7569.0,39800.0,Columbia,0,5
2014,Tennessee,6540007.0,0.0,15442.0,10414.0,7,701.0,0.0,7937.0,34494.0,Memphis,0,4
2014,Tennessee,6540007.0,0.0,14563.0,10004.0,6,663.0,0.0,7435.0,32665.0,Memphis,0,5
2014,Tennessee,6540007.0,0.0,15607.0,10039.0,5,722.0,0.0,7199.0,33567.0,Memphis,0,7
2014,Tennessee,6540007.0,0.0,16972.0,11316.0,4,670.0,0.0,7903.0,36861.0,Memphis,2,3
2014,Tennessee,6540007.0,0.0,16972.0,11316.0,4,670.0,0.0,7903.0,36861.0,Lookout Valley,3,1
2014,Texas,26954436.0,0.0,47340.0,58551.0,11,2815.0,2544.0,15978.0,138837.0,Georgetown,2,3
2014,Texas,26954436.0,0.0,47340.0,58551.0,11,2815.0,2544.0,15978.0,138837.0,El Paso,0,6
2014,Texas,26954436.0,0.0,34837.0,46899.0,9,2376.0,1949.0,16930.0,114900.0,Flour Bluff,3,1
2014,Texas,26954436.0,0.0,38172.0,43507.0,8,2337.0,2309.0,16910.0,115497.0,Humble,0,7
2014,Texas,26954436.0,0.0,38172.0,43507.0,8,2337.0,2309.0,16910.0,115497.0,Dallas,3,1
2014,Texas,26954436.0,0.0,32736.0,28145.0,7,2043.0,2088.0,19340.0,94876.0,Spring,6,1
2014,Texas,26954436.0,0.0,32736.0,28145.0,7,2043.0,2088.0,19340.0,94876.0,Houston,0,6
2014,Texas,26954436.0,0.0,37264.0,29032.0,5,2027.0,2209.0,17072.0,97814.0,Dallas,1,3
2014,Texas,26954436.0,0.0,38657.0,30379.0,4,2072.0,2127.0,18481.0,101103.0,Fort Hood,4,16
2014,Texas,26954436.0,0.0,49169.0,38758.0,3,2493.0,2453.0,26007.0,130310.0,Arlington,1,3
2014,Texas,26954436.0,0.0,49169.0,38758.0,3,2493.0,2453.0,26007.0,130310.0,Beaumont,3,1
2014,Texas,26954436.0,0.0,49169.0,38758.0,3,2493.0,2453.0,26007.0,130310.0,Austin,0,6
2014,Texas,26954436.0,0.0,55417.0,41550.0,2,3610.0,2271.0,26564.0,147793.0,Fort Worth,1,4
2014,Texas,26954436.0,0.0,55417.0,41550.0,2,3610.0,2271.0,26564.0,147793.0,Dallas,1,7
2014,Utah,2938671.0,0.0,2364.0,3132.0,8,123.0,87.0,12958.0,19335.0,Salt Lake City,0,6
2014,Utah,2938671.0,2.0,2583.0,3106.0,1,105.0,117.0,15423.0,21908.0,Spanish Fork,5,0
2014,Virginia,8316902.0,0.0,24410.0,24225.0,12,0.0,1092.0,212.0,49939.0,Newport News,0,5
2014,Virginia,8316902.0,0.0,19685.0,23164.0,11,0.0,898.0,208.0,43955.0,Parksley,0,4
2014,Virginia,8316902.0,0.0,16034.0,13675.0,8,0.0,792.0,0.0,30501.0,Culpeper,5,0
2014,Virginia,8316902.0,0.0,15727.0,11605.0,7,0.0,699.0,0.0,28031.0,Norfolk,0,7
2014,Virginia,8316902.0,0.0,15727.0,11605.0,7,0.0,699.0,0.0,28031.0,Norfolk,0,5
2014,Virginia,8316902.0,0.0,24248.0,16694.0,2,0.0,1131.0,0.0,42073.0,Glade Spring,5,1
2014,Virginia,8316902.0,0.0,16759.0,14172.0,1,0.0,716.0,0.0,31647.0,Manassas,0,4
2014,Virginia,8316902.0,0.0,16759.0,14172.0,1,0.0,716.0,0.0,31647.0,Norfolk,2,2
2014,Washington,7046931.0,3.0,13942.0,12017.0,10,584.0,1205.0,10635.0,41682.0,Marysville,5,1
2014,Washington,7046931.0,3.0,10715.0,7606.0,7,476.0,839.0,8973.0,31164.0,Skyway,0,5
2014,Washington,7046931.0,6.0,13899.0,10505.0,1,556.0,1085.0,11997.0,40612.0,Seattle,1,4
2014,Wisconsin,5751272.0,0.0,8526.0,11849.0,8,35.0,388.0,3164.0,24467.0,Milwaukee,0,4
2014,Wisconsin,5751272.0,0.0,7922.0,7111.0,6,36.0,349.0,3528.0,19302.0,Milwaukee,0,5
2015,Alabama,4850858.0,0.0,47605.0,33710.0,12,1752.0,1698.0,31359.0,120914.0,Mobile,0,4
2015,Alabama,4850858.0,0.0,23022.0,22650.0,11,1178.0,859.0,18870.0,71137.0,Cedar Bluff,3,1
2015,Alabama,4850858.0,0.0,15629.0,9031.0,5,631.0,525.0,15495.0,45128.0,Montgomery,1,3
2015,Alabama,4850858.0,0.0,14929.0,9809.0,4,628.0,602.0,17623.0,46971.0,Montgomery,0,5
2015,Arizona,6802262.0,0.0,10928.0,7308.0,10,550.0,741.0,4502.0,26501.0,Phoenix,1,4
2015,Arizona,6802262.0,0.0,10928.0,7308.0,10,550.0,741.0,4502.0,26501.0,Flagstaff,1,3
2015,Arizona,6802262.0,0.0,10829.0,6105.0,5,418.0,590.0,4719.0,24503.0,Tucson,5,0
2015,Arizona,6802262.0,0.0,11236.0,6438.0,4,450.0,694.0,4046.0,24762.0,Gila Bend,2,2
2015,Arizona,6802262.0,0.0,11236.0,6438.0,4,450.0,694.0,4046.0,24762.0,Phoenix,5,0
2015,Arizona,6802262.0,0.0,12720.0,7999.0,3,579.0,777.0,4107.0,28402.0,Mesa,1,5
2015,Arkansas,2975626.0,0.0,5352.0,5941.0,8,283.0,155.0,6794.0,21087.0,Blytheville,1,11
2015,Arkansas,2975626.0,0.0,8799.0,7037.0,2,621.0,201.0,3025.0,24042.0,Little Rock,1,3
2015,California,39032444.0,0.0,74399.0,48762.0,12,0.0,9583.0,119166.0,252946.0,San Leandro,0,4
2015,California,39032444.0,0.0,74399.0,48762.0,12,0.0,9583.0,119166.0,252946.0,Los Angeles,1,3
2015,California,39032444.0,0.0,74399.0,48762.0,12,0.0,9583.0,119166.0,252946.0,Huntington Beach,0,4
2015,California,39032444.0,0.0,74399.0,48762.0,12,0.0,9583.0,119166.0,252946.0,San Bernardino,16,19
2015,California,39032444.0,0.0,41181.0,35007.0,11,0.0,4559.0,98452.0,180116.0,Sacramento,2,2
2015,California,39032444.0,0.0,41181.0,35007.0,11,0.0,4559.0,98452.0,180116.0,Fresno,0,5
2015,California,39032444.0,0.0,41181.0,35007.0,11,0.0,4559.0,98452.0,180116.0,Bakersfield,0,4
2015,California,39032444.0,0.0,33938.0,26257.0,8,0.0,3935.0,59988.0,125122.0,Salinas,2,2
2015,California,39032444.0,0.0,33938.0,26257.0,8,0.0,3935.0,59988.0,125122.0,Modesto,1,7
2015,California,39032444.0,0.0,33938.0,26257.0,8,0.0,3935.0,59988.0,125122.0,Los Angeles,0,4
2015,California,39032444.0,0.0,33938.0,26257.0,8,0.0,3935.0,59988.0,125122.0,Long Beach,0,4
2015,California,39032444.0,0.0,39980.0,27844.0,7,0.0,3995.0,67429.0,140365.0,San Diego,0,4
2015,California,39032444.0,0.0,39980.0,27844.0,7,0.0,3995.0,67429.0,140365.0,Santa Paula,0,5
2015,California,39032444.0,0.0,39980.0,27844.0,7,0.0,3995.0,67429.0,140365.0,Norwalk,0,4
2015,California,39032444.0,0.0,39980.0,27844.0,7,0.0,3995.0,67429.0,140365.0,Stockton,1,4
2015,California,39032444.0,0.0,33287.0,22795.0,6,0.0,3763.0,51944.0,112704.0,Los Angeles,1,3
2015,California,39032444.0,0.0,36049.0,25174.0,5,0.0,3848.0,53467.0,119574.0,San Diego,0,4
2015,California,39032444.0,0.0,36049.0,25174.0,5,0.0,3848.0,53467.0,119574.0,Fresno,2,2
2015,California,39032444.0,0.0,38597.0,30120.0,3,0.0,3822.0,126134.0,199833.0,Stockton,3,4
2015,California,39032444.0,0.0,38597.0,30120.0,3,0.0,3822.0,126134.0,199833.0,Compton,0,4
2015,California,39032444.0,0.0,38597.0,30120.0,3,0.0,3822.0,126134.0,199833.0,Coachella,0,4
2015,California,39032444.0,0.0,38597.0,30120.0,3,0.0,3822.0,126134.0,199833.0,San Bernardino,3,4
2015,California,39032444.0,0.0,37478.0,27480.0,2,0.0,4417.0,42920.0,113789.0,Sacramento,0,4
2015,California,39032444.0,0.0,37478.0,27480.0,2,0.0,4417.0,42920.0,113789.0,Long Beach,0,5
2015,California,39032444.0,0.0,37560.0,23524.0,1,0.0,4060.0,47134.0,113292.0,Stockton,1,3
2015,California,39032444.0,0.0,37560.0,23524.0,1,0.0,4060.0,47134.0,113292.0,San Jose,0,5
2015,California,39032444.0,0.0,37560.0,23524.0,1,0.0,4060.0,47134.0,113292.0,San Francisco,4,0
2015,Colorado,5440445.0,0.0,19784.0,16082.0,11,1151.0,932.0,4144.0,42271.0,Colorado Springs,3,9
2015,Colorado,5440445.0,0.0,19784.0,16082.0,11,1151.0,932.0,4144.0,42271.0,Denver,1,3
2015,Colorado,5440445.0,0.0,15186.0,12898.0,9,977.0,849.0,4151.0,34229.0,Denver,0,4
2015,Connecticut,3593862.0,0.0,9429.0,3201.0,6,0.0,119.0,11856.0,24605.0,Bridgeport,1,8
2015,Connecticut,3593862.0,0.0,9170.0,3432.0,5,0.0,152.0,11817.0,24571.0,New Haven,0,5
2015,Delaware,944107.0,0.0,1589.0,1169.0,6,42.0,59.0,436.0,3332.0,Harrington,0,6
2015,District of Columbia,672736.0,5.0,66.0,0.0,10,0.0,0.0,4.0,76.0,Washington,0,5
2015,District of Columbia,672736.0,0.0,59.0,5.0,7,0.0,0.0,0.0,64.0,Washington,1,3
2015,Florida,20268567.0,85.0,86940.0,45769.0,12,3005.0,4165.0,25044.0,168935.0,Jacksonville,0,4
2015,Florida,20268567.0,85.0,86940.0,45769.0,12,3005.0,4165.0,25044.0,168935.0,Golden Glades,0,4
2015,Florida,20268567.0,85.0,86940.0,45769.0,12,3005.0,4165.0,25044.0,168935.0,Miami (Goulds),1,4
2015,Florida,20268567.0,121.0,50796.0,28981.0,11,1957.0,2268.0,15907.0,103532.0,Jacksonville,4,1
2015,Florida,20268567.0,121.0,50796.0,28981.0,11,1957.0,2268.0,15907.0,103532.0,Jacksonville,2,3
2015,Florida,20268567.0,163.0,45304.0,22587.0,10,1826.0,2456.0,17963.0,94518.0,Fort Myers,1,4
2015,Florida,20268567.0,173.0,40647.0,20159.0,9,1727.0,2615.0,16270.0,85246.0,Fort Myers,0,4
2015,Florida,20268567.0,173.0,40647.0,20159.0,9,1727.0,2615.0,16270.0,85246.0,Ocala,1,5
2015,Florida,20268567.0,173.0,40647.0,20159.0,9,1727.0,2615.0,16270.0,85246.0,Daytona Beach,0,4
2015,Florida,20268567.0,193.0,42171.0,20307.0,8,1700.0,2373.0,17140.0,87429.0,West Palm Beach,2,2
2015,Florida,20268567.0,193.0,42171.0,20307.0,8,1700.0,2373.0,17140.0,87429.0,Orlando (Pine Hills),0,4
2015,Florida,20268567.0,193.0,42171.0,20307.0,8,1700.0,2373.0,17140.0,87429.0,Orlando,0,4
2015,Florida,20268567.0,154.0,42570.0,18069.0,7,1598.0,2133.0,15769.0,83877.0,Miami Gardens,1,3
2015,Florida,20268567.0,185.0,39592.0,17115.0,6,1395.0,1989.0,15397.0,79101.0,Opa Locka,0,4
2015,Florida,20268567.0,185.0,39592.0,17115.0,6,1395.0,1989.0,15397.0,79101.0,Miami Gardens,0,4
2015,Florida,20268567.0,185.0,39592.0,17115.0,6,1395.0,1989.0,15397.0,79101.0,Allapattah,0,4
2015,Florida,20268567.0,170.0,39775.0,17145.0,5,1420.0,1962.0,13949.0,77601.0,Miami,1,4
2015,Florida,20268567.0,177.0,40786.0,18180.0,4,1351.0,1996.0,16049.0,81456.0,Daytona Beach,0,4
2015,Florida,20268567.0,239.0,46739.0,22690.0,3,1664.0,2279.0,17066.0,93683.0,Panama City Beach,0,7
2015,Florida,20268567.0,239.0,46739.0,22690.0,3,1664.0,2279.0,17066.0,93683.0,Tampa,0,4
2015,Florida,20268567.0,239.0,46739.0,22690.0,3,1664.0,2279.0,17066.0,93683.0,Orange County,0,4
2015,Florida,20268567.0,301.0,52791.0,24827.0,2,1974.0,2303.0,16779.0,103809.0,Daytona Beach,0,4
2015,Florida,20268567.0,301.0,52791.0,24827.0,2,1974.0,2303.0,16779.0,103809.0,New Port Richey,3,1
2015,Florida,20268567.0,218.0,43909.0,21939.0,1,1752.0,2433.0,13798.0,87895.0,Lakeland,1,3
2015,Florida,20268567.0,218.0,43909.0,21939.0,1,1752.0,2433.0,13798.0,87895.0,Miami,1,3
2015,Georgia,10199533.0,0.0,34974.0,25174.0,12,1218.0,863.0,30391.0,96508.0,Savannah,0,4
2015,Georgia,10199533.0,0.0,34974.0,25174.0,12,1218.0,863.0,30391.0,96508.0,Savannah,1,3
2015,Georgia,10199533.0,0.0,13192.0,12217.0,10,582.0,444.0,14406.0,45420.0,Decatur,0,4
2015,Georgia,10199533.0,0.0,12323.0,9659.0,9,540.0,402.0,14837.0,41685.0,Greenville,0,10
2015,Georgia,10199533.0,0.0,12323.0,9659.0,9,540.0,402.0,14837.0,41685.0,Norcross,1,3
2015,Georgia,10199533.0,0.0,12323.0,9659.0,9,540.0,402.0,14837.0,41685.0,Berlin,0,4
2015,Georgia,10199533.0,0.0,12736.0,9241.0,8,511.0,393.0,14217.0,40519.0,Savannah,0,5
2015,Georgia,10199533.0,0.0,12674.0,6707.0,7,516.0,347.0,15820.0,39608.0,Suwanee,5,0
2015,Georgia,10199533.0,0.0,12674.0,6707.0,7,516.0,347.0,15820.0,39608.0,Atlanta,0,5
2015,Georgia,10199533.0,0.0,11502.0,6000.0,6,394.0,279.0,13230.0,34674.0,Fayetteville,1,4
2015,Georgia,10199533.0,0.0,11502.0,6000.0,6,394.0,279.0,13230.0,34674.0,Milledgeville,1,3
2015,Georgia,10199533.0,0.0,11029.0,5941.0,5,405.0,323.0,11956.0,32956.0,Conyers,3,2
2015,Georgia,10199533.0,0.0,11926.0,6472.0,4,426.0,336.0,13765.0,35901.0,Rome,1,3
2015,Georgia,10199533.0,0.0,16366.0,9436.0,3,583.0,459.0,18105.0,48200.0,Atlanta,0,5
2015,Georgia,10199533.0,0.0,16366.0,9436.0,3,583.0,459.0,18105.0,48200.0,Columbus,0,5
2015,Georgia,10199533.0,0.0,22438.0,11166.0,2,962.0,493.0,16436.0,57432.0,Clarkesville,3,2
2015,Georgia,10199533.0,0.0,22438.0,11166.0,2,962.0,493.0,16436.0,57432.0,Douglasville,5,2
2015,Georgia,10199533.0,0.0,13650.0,9280.0,1,578.0,404.0,15535.0,43248.0,Lagrange,4,0
2015,Georgia,10199533.0,0.0,13650.0,9280.0,1,578.0,404.0,15535.0,43248.0,Dekalb County,1,3
2015,Georgia,10199533.0,0.0,13650.0,9280.0,1,578.0,404.0,15535.0,43248.0,Savannah,1,4
2015,Illinois,12862051.0,0.0,37193.0,20864.0,12,1298.0,0.0,122900.0,182255.0,Lovejoy (Brooklyn),1,3
2015,Illinois,12862051.0,0.0,24412.0,17227.0,11,1032.0,0.0,87190.0,129861.0,Kankakee,0,5
2015,Illinois,12862051.0,0.0,24412.0,17227.0,11,1032.0,0.0,87190.0,129861.0,Chicago,0,4
2015,Illinois,12862051.0,0.0,19306.0,12361.0,10,685.0,0.0,63534.0,95886.0,Calumet City,0,6
2015,Illinois,12862051.0,0.0,19306.0,12361.0,10,685.0,0.0,63534.0,95886.0,Peoria,1,3
2015,Illinois,12862051.0,0.0,17451.0,12693.0,9,766.0,0.0,63566.0,94476.0,Chicago,3,2
2015,Illinois,12862051.0,0.0,17451.0,12693.0,9,766.0,0.0,63566.0,94476.0,Chicago,2,3
2015,Illinois,12862051.0,0.0,17451.0,12693.0,9,766.0,0.0,63566.0,94476.0,Chicago,0,4
2015,Illinois,12862051.0,0.0,17451.0,12693.0,9,766.0,0.0,63566.0,94476.0,Danville,0,4
2015,Illinois,12862051.0,0.0,17451.0,12693.0,9,766.0,0.0,63566.0,94476.0,Chicago,0,5
2015,Illinois,12862051.0,0.0,17451.0,12693.0,9,766.0,0.0,63566.0,94476.0,Chicago,1,5
2015,Illinois,12862051.0,0.0,17451.0,12693.0,9,766.0,0.0,63566.0,94476.0,Chicago,0,4
2015,Illinois,12862051.0,0.0,18088.0,11085.0,8,643.0,0.0,64498.0,94314.0,Chicago,2,2
2015,Illinois,12862051.0,0.0,18088.0,11085.0,8,643.0,0.0,64498.0,94314.0,Chicago,0,4
2015,Illinois,12862051.0,0.0,18088.0,11085.0,8,643.0,0.0,64498.0,94314.0,Chicago,1,4
2015,Illinois,12862051.0,0.0,18088.0,11085.0,8,643.0,0.0,64498.0,94314.0,Chicago,0,4
2015,Illinois,12862051.0,0.0,18469.0,9243.0,7,702.0,0.0,66883.0,95297.0,Rockford,0,5
2015,Illinois,12862051.0,0.0,18469.0,9243.0,7,702.0,0.0,66883.0,95297.0,Chicago,0,5
2015,Illinois,12862051.0,0.0,18469.0,9243.0,7,702.0,0.0,66883.0,95297.0,River Forest,2,3
2015,Illinois,12862051.0,0.0,17666.0,8230.0,6,583.0,0.0,53952.0,80431.0,Venice,0,6
2015,Illinois,12862051.0,0.0,17666.0,8230.0,6,583.0,0.0,53952.0,80431.0,Chicago,0,5
2015,Illinois,12862051.0,0.0,19457.0,9346.0,5,643.0,0.0,47092.0,76538.0,Chicago,0,5
2015,Illinois,12862051.0,0.0,19457.0,9346.0,5,643.0,0.0,47092.0,76538.0,Decatur,1,4
2015,Illinois,12862051.0,0.0,17517.0,10329.0,3,681.0,0.0,68243.0,96770.0,Chicago,1,3
2015,Illinois,12862051.0,0.0,20682.0,12203.0,1,818.0,0.0,63009.0,96712.0,Rockford,2,2
2015,Indiana,6610596.0,0.0,25519.0,20227.0,11,808.0,1113.0,81935.0,130333.0,Indianapolis,2,2
2015,Indiana,6610596.0,0.0,18633.0,13859.0,10,627.0,1055.0,65285.0,100220.0,Evansville,0,5
2015,Indiana,6610596.0,0.0,18633.0,13859.0,10,627.0,1055.0,65285.0,100220.0,Elkhart,0,4
2015,Indiana,6610596.0,1.0,16754.0,11905.0,9,618.0,965.0,53051.0,83928.0,Indianapolis,1,3
2015,Indiana,6610596.0,1.0,16754.0,11905.0,9,618.0,965.0,53051.0,83928.0,Gary,2,4
2015,Indiana,6610596.0,0.0,15416.0,8954.0,7,429.0,758.0,26099.0,52154.0,Fort Wayne,0,9
2015,Indiana,6610596.0,0.0,15416.0,8954.0,7,429.0,758.0,26099.0,52154.0,Indianapolis,1,3
2015,Indiana,6610596.0,0.0,15952.0,8778.0,5,566.0,744.0,38129.0,64608.0,South Bend,0,4
2015,Indiana,6610596.0,9.0,16372.0,10732.0,4,541.0,823.0,38811.0,67791.0,Indianapolis,0,5
2015,Indiana,6610596.0,5.0,22176.0,13898.0,3,670.0,1201.0,44831.0,83305.0,Indianapolis,4,0
2015,Iowa,3118473.0,37.0,267.0,4596.0,11,4.0,27.0,8785.0,13794.0,Des Moines,1,3
2015,Iowa,3118473.0,0.0,184.0,1634.0,6,3.0,24.0,5452.0,7359.0,Davenport,0,5
2015,Kansas,2905789.0,0.0,5724.0,5577.0,1,304.0,331.0,2300.0,15166.0,Wichita,2,2
2015,Kentucky,4422057.0,0.0,8223.0,5645.0,7,467.0,238.0,201788.0,220018.0,Louisville,0,6
2015,Kentucky,4422057.0,0.0,8223.0,5645.0,7,467.0,238.0,201788.0,220018.0,Louisville,0,4
2015,Kentucky,4422057.0,2.0,7280.0,5300.0,6,402.0,178.0,225599.0,242027.0,Lexington,1,4
2015,Kentucky,4422057.0,0.0,8012.0,6829.0,4,482.0,245.0,234945.0,253890.0,Louisville,1,4
2015,Louisiana,4671211.0,0.0,27778.0,25151.0,12,1128.0,1302.0,2023.0,59760.0,New Orleans,0,6
2015,Louisiana,4671211.0,0.0,27778.0,25151.0,12,1128.0,1302.0,2023.0,59760.0,Raceland,1,3
2015,Louisiana,4671211.0,0.0,14708.0,17368.0,11,793.0,697.0,1945.0,37752.0,New Orleans,0,17
2015,Louisiana,4671211.0,0.0,11765.0,14348.0,10,614.0,689.0,3099.0,33300.0,Houma,1,3
2015,Louisiana,4671211.0,0.0,11765.0,14348.0,10,614.0,689.0,3099.0,33300.0,New Orleans,0,4
2015,Louisiana,4671211.0,0.0,16564.0,15861.0,9,885.0,771.0,2620.0,39053.0,Shreveport,0,5
2015,Louisiana,4671211.0,0.0,16564.0,15861.0,9,885.0,771.0,2620.0,39053.0,Shreveport,0,4
2015,Louisiana,4671211.0,0.0,13992.0,11514.0,8,720.0,650.0,1974.0,30880.0,New Orleans,1,3
2015,Louisiana,4671211.0,0.0,11858.0,7371.0,7,521.0,606.0,1361.0,23822.0,New Orleans,0,4
2015,Louisiana,4671211.0,0.0,11858.0,7371.0,7,521.0,606.0,1361.0,23822.0,Lafayette,3,9
2015,Louisiana,4671211.0,0.0,11858.0,7371.0,7,521.0,606.0,1361.0,23822.0,Baton Rouge,2,2
2015,Louisiana,4671211.0,0.0,11858.0,7371.0,7,521.0,606.0,1361.0,23822.0,Shreveport,0,8
2015,Louisiana,4671211.0,0.0,10584.0,6441.0,6,448.0,529.0,1253.0,21042.0,New Orleans,1,3
2015,Louisiana,4671211.0,0.0,9916.0,6452.0,5,441.0,542.0,1805.0,20941.0,New Orleans,2,2
2015,Maryland,6000561.0,0.0,4750.0,10241.0,12,17.0,112.0,2459.0,17832.0,Baltimore,1,3
2015,Maryland,6000561.0,0.0,3220.0,8310.0,11,9.0,96.0,1512.0,13463.0,Baltimore,1,3
2015,Maryland,6000561.0,0.0,3389.0,6110.0,10,16.0,132.0,1914.0,11832.0,Baltimore,0,5
2015,Maryland,6000561.0,0.0,3389.0,6110.0,10,16.0,132.0,1914.0,11832.0,Baltimore,1,4
2015,Maryland,6000561.0,0.0,2783.0,4315.0,8,10.0,101.0,1202.0,8606.0,Baltimore,0,7
2015,Maryland,6000561.0,0.0,2918.0,3750.0,7,8.0,100.0,1620.0,8595.0,Baltimore,1,3
2015,Maryland,6000561.0,0.0,2918.0,3750.0,7,8.0,100.0,1620.0,8595.0,Baltimore,3,1
2015,Maryland,6000561.0,0.0,2665.0,3972.0,5,14.0,88.0,1155.0,8105.0,Springdale,1,3
2015,Maryland,6000561.0,0.0,2665.0,3972.0,5,14.0,88.0,1155.0,8105.0,Baltimore,1,3
2015,Maryland,6000561.0,0.0,2665.0,3972.0,5,14.0,88.0,1155.0,8105.0,Baltimore,0,5
2015,Maryland,6000561.0,0.0,2665.0,3972.0,5,14.0,88.0,1155.0,8105.0,Capitol Heights,1,4
2015,Maryland,6000561.0,0.0,3227.0,5116.0,4,16.0,100.0,1773.0,10464.0,Baltimore,0,5
2015,Maryland,6000561.0,0.0,2815.0,4670.0,2,23.0,144.0,1103.0,9092.0,Baltimore,1,3
2015,Massachusetts,6794002.0,1.0,4617.0,1993.0,7,140.0,326.0,4814.0,11898.0,Pittsfield,1,4
2015,Massachusetts,6794002.0,0.0,4398.0,2122.0,6,114.0,284.0,4456.0,11383.0,Taunton,1,3
2015,Massachusetts,6794002.0,6.0,4529.0,2296.0,5,111.0,267.0,4692.0,11907.0,Brockton,0,5
2015,Massachusetts,6794002.0,0.0,5139.0,2568.0,1,123.0,337.0,4937.0,13112.0,Boston,0,6
2015,Massachusetts,6794002.0,0.0,5139.0,2568.0,1,123.0,337.0,4937.0,13112.0,Boston,1,3
2015,Michigan,9918170.0,1025.0,13634.0,17604.0,11,238.0,385.0,16786.0,50278.0,Warren,0,4
2015,Michigan,9918170.0,0.0,9276.0,11046.0,9,182.0,315.0,27076.0,48331.0,Albion,0,4
2015,Michigan,9918170.0,0.0,9157.0,9431.0,8,141.0,279.0,14223.0,33600.0,Detroit,1,3
2015,Michigan,9918170.0,1.0,8837.0,6681.0,7,153.0,296.0,15819.0,32153.0,Detroit,0,4
2015,Michigan,9918170.0,1.0,8683.0,6668.0,6,153.0,313.0,14561.0,30723.0,Detroit,0,5
2015,Michigan,9918170.0,1.0,8683.0,6668.0,6,153.0,313.0,14561.0,30723.0,Detroit,0,4
2015,Michigan,9918170.0,1.0,8683.0,6668.0,6,153.0,313.0,14561.0,30723.0,Detroit,1,11
2015,Michigan,9918170.0,0.0,9289.0,6839.0,5,163.0,260.0,16080.0,32961.0,Flint,0,7
2015,Michigan,9918170.0,0.0,9289.0,6839.0,5,163.0,260.0,16080.0,32961.0,Detroit,0,4
2015,Michigan,9918170.0,0.0,10428.0,8134.0,4,170.0,389.0,17298.0,36840.0,Benton Harbor,0,4
2015,Michigan,9918170.0,29.0,13506.0,10617.0,3,228.0,431.0,17994.0,43233.0,Detroit,1,5
2015,Minnesota,5483238.0,0.0,9373.0,14173.0,11,330.0,486.0,18939.0,44023.0,Minneapolis,0,5
2015,Minnesota,5483238.0,0.0,7639.0,14880.0,9,310.0,389.0,19575.0,43688.0,Minneapolis,0,6
2015,Minnesota,5483238.0,0.0,7639.0,14880.0,9,310.0,389.0,19575.0,43688.0,Minneapolis,1,3
2015,Minnesota,5483238.0,0.0,7639.0,14880.0,9,310.0,389.0,19575.0,43688.0,Excelsior (Greenwood),5,0
2015,Minnesota,5483238.0,0.0,7643.0,11193.0,8,294.0,370.0,18855.0,39036.0,Minneapolis (Brooklyn Center),0,4
2015,Mississippi,2985297.0,28.0,7830.0,6651.0,8,302.0,210.0,826.0,18376.0,Forest,1,3
2015,Mississippi,2985297.0,48.0,8788.0,5791.0,3,312.0,276.0,1167.0,18635.0,Brookhaven,2,3
2015,Missouri,6072640.0,0.0,16053.0,13650.0,9,900.0,862.0,6212.0,40511.0,Kansas City,0,4
2015,Missouri,6072640.0,0.0,16053.0,13650.0,9,900.0,862.0,6212.0,40511.0,Columbia,0,4
2015,Missouri,6072640.0,0.0,16501.0,13231.0,8,846.0,941.0,6121.0,40259.0,Kansas City,0,4
2015,Missouri,6072640.0,0.0,16501.0,13231.0,8,846.0,941.0,6121.0,40259.0,Saint Louis,1,4
2015,Missouri,6072640.0,0.0,16736.0,10260.0,7,810.0,935.0,6079.0,37539.0,Kansas City,2,3
2015,Missouri,6072640.0,0.0,16736.0,10260.0,7,810.0,935.0,6079.0,37539.0,Saint Louis,0,6
2015,Missouri,6072640.0,0.0,16736.0,10260.0,7,810.0,935.0,6079.0,37539.0,Saint Louis,0,4
2015,Missouri,6072640.0,0.0,16285.0,9733.0,6,755.0,949.0,6929.0,37010.0,Saint Louis,0,4
2015,Missouri,6072640.0,0.0,16285.0,9733.0,6,755.0,949.0,6929.0,37010.0,Saint Louis,1,3
2015,Missouri,6072640.0,0.0,17111.0,10085.0,5,730.0,799.0,6510.0,37565.0,Saint Louis,0,4
2015,Missouri,6072640.0,0.0,17111.0,10085.0,5,730.0,799.0,6510.0,37565.0,Kinloch,0,4
2015,Missouri,6072640.0,0.0,23164.0,15636.0,3,1037.0,1086.0,9321.0,52566.0,Saint Louis,0,4
2015,Missouri,6072640.0,0.0,26048.0,15858.0,2,1346.0,1120.0,7327.0,55680.0,Tyrone,8,1
2015,Montana,1028317.0,9.0,2514.0,3684.0,6,172.0,83.0,904.0,8529.0,Deer Lodge,5,0
2015,Nebraska,1893564.0,0.0,282.0,4801.0,12,7.0,36.0,9569.0,14768.0,Omaha,2,3
